##Name	Total_Item	Num_item	Num_list	Num_list_item	Ori_p	Adj_p	Enrich_score	Gene_list	Group_ID
KEGG_LEISHMANIA_INFECTION	7829	72	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	7829	63	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_HDAC_PATHWAY	7829	32	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_RAS_PATHWAY	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_DEATH_PATHWAY	7829	33	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GAP_JUNCTION_ASSEMBLY	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_ASBCELL_PATHWAY	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PYRIMIDINE_METABOLISM	7829	24	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	7829	72	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	7829	51	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_FEEDER_PATHWAY	7829	9	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_TNFR2_PATHWAY	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	7829	30	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_AMYLOIDS	7829	83	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_O_GLYCAN_BIOSYNTHESIS	7829	30	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CERAMIDE_PATHWAY	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	7829	34	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PD1_SIGNALING	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RNA_POL_I_TRANSCRIPTION	7829	89	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_REGULATION_OF_AUTOPHAGY	7829	35	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	7829	51	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_TCYTOTOXIC_PATHWAY	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_ARGININE_AND_PROLINE_METABOLISM	7829	54	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PEROXISOMAL_LIPID_METABOLISM	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	7829	32	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	7829	20	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GABA_RECEPTOR_ACTIVATION	7829	52	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	7829	79	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_EXTRINSIC_PATHWAY	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INTEGRATION_OF_PROVIRUS	7829	16	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	7829	62	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_NKCELLS_PATHWAY	7829	20	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GABA_A_RECEPTOR_ACTIVATION	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_ENDOMETRIAL_CANCER	7829	52	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_WNT_PATHWAY	7829	26	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_BINDING_AND_ENTRY_OF_HIV_VIRION	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_ACE2_PATHWAY	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ANDROGEN_BIOSYNTHESIS	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	7829	120	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SIGNALING_BY_BMP	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PURINE_CATABOLISM	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_MTOR_SIGNALING_PATHWAY	7829	52	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX_UPON_TLR7_8_OR_9_STIMULATION	7829	9	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE	7829	31	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SYNTHESIS_OF_PC	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	7829	108	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_LIPOPROTEIN_METABOLISM	7829	28	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_BILE_SALT_AND_ORGANIC_ANION_SLC_TRANSPORTERS	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_BIOLOGICAL_OXIDATIONS	7829	139	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	7829	25	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRYPTOPHAN_CATABOLISM	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_TCAPOPTOSIS_PATHWAY	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	7829	16	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_GH_PATHWAY	7829	28	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	7829	32	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	7829	89	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_TYPE_I_DIABETES_MELLITUS	7829	44	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	7829	28	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CTLA4_INHIBITORY_SIGNALING	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_ERBB_SIGNALING_PATHWAY	7829	87	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_INSULIN_PATHWAY	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	7829	43	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	7829	16	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	7829	24	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	7829	31	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_COMPLEMENT_CASCADE	7829	32	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	7829	27	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	7829	61	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_MEF2D_PATHWAY	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	7829	27	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_AT1R_PATHWAY	7829	36	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_IL5_PATHWAY	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	7829	75	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_AUTOIMMUNE_THYROID_DISEASE	7829	53	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GLYCOPROTEIN_HORMONES	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RNA_POL_III_TRANSCRIPTION_TERMINATION	7829	19	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NFKB_ACTIVATION_THROUGH_FADD_RIP1_PATHWAY_MEDIATED_BY_CASPASE_8_AND10	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	7829	20	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CCR3_PATHWAY	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SIGNALING_BY_HIPPO	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SIGNALING_BY_NOTCH3	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_BETA_DEFENSINS	7829	42	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_IL_6_SIGNALING	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CTLA4_PATHWAY	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_ETC_PATHWAY	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	7829	413	200	1	9.999640e-01	1.000000000	0.0947820823244552	AQP1	GSE3744
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	7829	29	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RNA_POL_III_CHAIN_ELONGATION	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	7829	26	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_SARS_PATHWAY	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INTERFERON_GAMMA_SIGNALING	7829	63	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_IL10_PATHWAY	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PI3K_CASCADE	7829	71	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	7829	43	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	7829	28	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATORY_RNA_PATHWAYS	7829	26	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SIGNALING_BY_NOTCH4	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_TRKA_PATHWAY	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	7829	31	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_THELPER_PATHWAY	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	7829	60	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CACAM_PATHWAY	7829	16	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INFLAMMASOMES	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_MCM_PATHWAY	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PROSTANOID_LIGAND_RECEPTORS	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	7829	29	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_ATRBRCA_PATHWAY	7829	21	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_GABA_PATHWAY	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INFLUENZA_LIFE_CYCLE	7829	203	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_MEMBRANE_TRAFFICKING	7829	129	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	7829	59	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_AKT_PATHWAY	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_VEGF_PATHWAY	7829	29	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	7829	176	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_TCR_PATHWAY	7829	49	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CARDIACEGF_PATHWAY	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_PYK2_PATHWAY	7829	31	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_N_GLYCAN_BIOSYNTHESIS	7829	46	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_MTA3_PATHWAY	7829	19	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	7829	89	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_RARRXR_PATHWAY	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SEROTONIN_RECEPTORS	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_BASAL_CELL_CARCINOMA	7829	55	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NCAM1_INTERACTIONS	7829	39	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_ARACHIDONIC_ACID_METABOLISM	7829	58	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_STEROID_HORMONE_BIOSYNTHESIS	7829	55	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	7829	38	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	7829	23	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_IRON_UPTAKE_AND_TRANSPORT	7829	36	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_ASTHMA	7829	30	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_INSULIN_SIGNALING_PATHWAY	7829	137	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SIGNALING_BY_FGFR3_MUTANTS	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PURINE_SALVAGE	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CGMP_EFFECTS	7829	19	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	7829	79	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	7829	56	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	7829	16	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	7829	27	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_NTHI_PATHWAY	7829	24	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	7829	34	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_POL_SWITCHING	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_METABOLISM_OF_NON_CODING_RNA	7829	49	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	7829	34	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	7829	27	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_GCR_PATHWAY	7829	22	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	7829	26	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_ATF6_ALPHA	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	7829	30	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	7829	16	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CSK_PATHWAY	7829	24	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	7829	33	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	7829	12	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	7829	33	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING	7829	41	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_DSCAM_INTERACTIONS	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_IL7_PATHWAY	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_IL4_PATHWAY	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_PITX2_PATHWAY	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	7829	31	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION	7829	169	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	7829	19	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	7829	9	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_PYRUVATE_METABOLISM	7829	40	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_REGULATION_OF_IFNG_SIGNALING	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CREB_PATHWAY	7829	27	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_INTRINSIC_PATHWAY	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	7829	15	200	0	1.000000e+00	1.000000000	0		GSE3744
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	7829	25	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_G_PROTEIN_ACTIVATION	7829	27	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	7829	17	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	7829	104	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	7829	25	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_OLFACTORY_SIGNALING_PATHWAY	7829	328	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	7829	13	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_NKT_PATHWAY	7829	29	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	7829	10	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_COMMON_PATHWAY	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_CLASSIC_PATHWAY	7829	14	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_CHOLESTEROL_BIOSYNTHESIS	7829	24	200	0	1.000000e+00	1.000000000	0		GSE3744
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	7829	18	200	0	1.000000e+00	1.000000000	0		GSE3744
BIOCARTA_LYM_PATHWAY	7829	11	200	0	1.000000e+00	1.000000000	0		GSE3744
